TU_RLTY_KID;Error;Error_text;KNum
4764095;0;;43:40:000760:124
4716561;0;;43:40:000760:76
4431563;0;;43:40:000760:112
5765804;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4418289;0;;43:40:000760:227
4470961;0;;43:40:000760:149
4478599;0;;43:40:000760:182
4632703;0;;43:40:000760:142
4640185;0;;43:40:000760:209
4540331;0;;43:40:000760:157
4521347;0;;43:40:000757:41
4521349;0;;43:40:000757:26
4438141;0;;43:40:000757:458
4698657;0;;43:40:000757:34
4324445;0;;43:40:000759:20
4321700;0;;43:40:000757:100
4638943;0;;43:40:000757:145
4614311;0;;43:40:000757:146
4438221;0;;43:40:000757:105
4540343;0;;43:40:000757:109
4746451;0;;43:40:000759:180
4411463;0;;43:40:000759:192
4412991;0;;43:40:000040:400
4503787;0;;43:40:000040:401
4497465;0;;43:40:000040:375
4711915;0;;43:40:000040:334
4634003;0;;43:40:000040:359
4700097;0;;43:40:000040:360
4439775;0;;43:40:000040:340
4627701;0;;43:40:000040:332
4382807;0;;43:40:000040:418
4528283;0;;43:40:000040:430
5703376;0;;43:40:000773:173
5703378;0;;43:40:000773:173
5703364;0;;43:40:000773:173
5703366;0;;43:40:000773:173
5703410;0;;43:40:000773:168
5703412;0;;43:40:000773:168
4791521;0;;43:40:000773:178
4792471;0;;43:40:000773:178
5703492;0;;43:40:000773:175
4412987;0;;43:40:000773:175
5703514;0;;43:40:000773:0016:33:401:001:007170960:0100:12124
5703516;0;;43:40:000773:181
5703244;0;;43:40:000773:165
5703246;0;;43:40:000773:165
5703306;0;;43:40:000773:177
4433119;0;;43:40:000773:177
4788369;0;;43:40:000773:177
4801899;0;;43:40:000773:177
5703348;0;;43:40:000773:180
5703346;0;;43:40:000773:180
5710522;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4621529;0;;43:40:000040:508
4425371;0;;43:40:000040:516
4529117;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4614783;0;;43:40:000040:172
4559503;0;;43:40:000040:170
4535505;0;;43:40:000039:111
4534531;0;;43:40:000039:76
5775855;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4547047;0;;43:40:000040:173
4458301;0;;43:40:000040:178
4345760;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4344829;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4602641;0;;43:40:000871:54
4652097;0;;43:40:000871:49
4583951;0;;43:40:000871:37
4572593;0;;43:40:000871:110
4758823;0;;43:40:002804:132
4590033;0;;43:40:000871:239
4735127;0;;43:40:002804:128
4490579;0;;43:40:002804:124
4723241;0;;43:40:002804:136
4651497;0;;43:40:000871:249
4345715;0;;43:40:000871:251
4344100;0;;43:40:000871:251
4621753;0;;43:40:002804:298
4718057;0;;43:40:002804:280
4652295;0;;43:40:002804:250
4652293;0;;43:40:002804:283
4459369;0;;43:40:002804:254
4459319;0;;43:40:002804:203
4634085;0;;43:40:002804:293
4406215;0;;43:40:002804:243
4485207;0;;43:40:002804:314
4548013;0;;43:40:002804:231
4640231;0;;43:40:000871:324
4478027;0;;43:40:000871:319
5723218;0;;43:40:000637:18
4323363;0;;43:40:000637:18
4497583;0;;43:40:000872:107
4560471;0;;43:40:000872:105
4771327;0;;43:40:000637:157
4571881;0;;43:40:000637:165
4390763;0;;43:40:000637:141
4412901;0;;43:40:000637:159
4663353;0;;43:40:000637:118
4717217;0;;43:40:000637:107
4809297;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4621563;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5915909;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5765605;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4432373;0;;43:40:000637:188
4735769;0;;43:40:000637:174
4752907;0;;43:40:000637:178
4626965;0;;43:40:000637:208
4578003;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4608869;0;;43:40:000872:133
4705283;0;;43:40:000872:134
4669501;0;;43:40:000872:156
4687387;0;;43:40:000872:157
4547219;0;;43:40:000872:91
4445541;0;;43:40:000872:65
4509441;0;;43:40:000872:83
4445401;0;;43:40:000872:53
4326628;0;;43:40:002400:44
4332770;0;;43:40:000867:790
4884079;0;;43:40:000797:146
4884081;0;;43:40:000797:147
4884093;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4884091;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4884089;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4884075;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4749571;0;;43:40:000797:132
4617475;0;;43:40:000797:97
4723863;0;;43:40:000219:272
4602643;0;;43:40:000219:271
4717223;0;;43:40:000219:130
4657487;0;;43:40:000219:81
4535441;0;;43:40:000219:104
4693383;0;;43:40:000219:105
4425643;0;;43:40:002638:108
4503709;0;;43:40:002638:148
4412197;0;;43:40:002638:79
4717283;0;;43:40:002638:105
4332622;0;;43:40:000221:15
4383113;0;;43:40:000221:15
4344135;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
6076059;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5686698;0;;43:40:000745:726
5686700;0;;43:40:000745:97
5693554;0;;43:40:000745:1034
5693556;0;;43:40:000745:1034
5693596;0;;43:40:000745:1005
5693594;0;;43:40:000745:1005
5693650;0;;43:40:000745:1055
5693632;0;;43:40:000745:1055
5693696;0;;43:40:000745:1033
5693694;0;;43:40:000745:1033
4769813;0;;43:40:000745:848
4424657;0;;43:40:000745:849
4607885;0;;43:40:000745:1003
4609417;0;;43:40:000745:872
4758041;0;;43:40:000745:896
4716383;0;;43:40:000745:897
4437981;0;;43:40:000745:1134
